order_id,user_id,order_amount,payment_method,user_total_orders,user_rto_count,user_rto_rate,is_first_order,device_order_velocity_24h,pincode_risk_tier,address_completeness_score,ip_shipping_distance_tier,cart_item_count,order_hour,target_is_rto
ord_22027950,cust_151538,717.95,UPI,7,0,0.0,0,1,TIER_2,0.85,0,3,1,0
ord_25726259,cust_782083,528.64,UPI,4,0,0.0,0,1,TIER_1_METRO,0.847,1,5,4,0
ord_53797300,cust_333084,4300.57,CARD,2,1,0.5,0,2,TIER_2,0.596,1,2,6,0
ord_77774843,cust_830158,374.93,COD,4,0,0.0,0,1,TIER_3_HIGH_RISK,0.445,1,2,4,1
ord_33544744,cust_926814,528.6,UPI,5,1,0.2,0,1,TIER_2,0.594,0,2,6,1
ord_62340974,cust_121747,1047.36,COD,0,0,0.0,1,2,TIER_2,0.665,1,1,16,1
ord_51092244,cust_765474,976.88,COD,16,1,0.0625,0,5,TIER_2,0.797,2,1,23,1
ord_65659228,cust_758450,396.44,COD,12,2,0.1667,0,1,TIER_1_METRO,0.64,1,2,10,0
ord_42377375,cust_361387,1545.1,CARD,4,0,0.0,0,1,TIER_2,0.8,0,1,4,0
ord_95795183,cust_693519,3541.11,UPI,0,0,0.0,1,1,TIER_1_METRO,0.92,2,2,22,0
ord_65026153,cust_538054,413.79,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.791,2,2,18,1
ord_46574011,cust_190868,958.21,UPI,5,0,0.0,0,1,TIER_1_METRO,0.572,1,1,18,0
ord_41480746,cust_224433,1482.74,COD,0,0,0.0,1,2,TIER_2,0.93,0,1,2,0
ord_32975169,cust_764874,3674.84,COD,4,0,0.0,0,1,TIER_1_METRO,0.816,0,2,23,0
ord_80721474,cust_755954,639.57,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.329,0,2,15,1
ord_13678621,cust_937769,724.15,COD,11,0,0.0,0,2,TIER_2,0.727,3,1,9,1
ord_69539811,cust_882670,705.45,CARD,8,0,0.0,0,1,TIER_2,0.872,2,1,8,0
ord_96096926,cust_183162,863.5,COD,9,0,0.0,0,2,TIER_2,0.512,1,1,2,0
ord_40436906,cust_371698,865.4,CARD,3,0,0.0,0,2,TIER_3_HIGH_RISK,0.581,1,1,19,0
ord_23426433,cust_703986,818.87,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.468,1,1,15,0
ord_24368342,cust_275556,4843.47,COD,4,0,0.0,0,1,TIER_3_HIGH_RISK,0.837,0,1,23,1
ord_10479177,cust_930665,3832.49,COD,0,0,0.0,1,2,TIER_1_METRO,0.67,2,3,3,0
ord_77287846,cust_497341,730.77,CARD,0,0,0.0,1,3,TIER_2,0.86,0,5,19,0
ord_14900164,cust_897147,1035.66,UPI,7,0,0.0,0,1,TIER_2,0.746,0,4,6,0
ord_91522052,cust_636761,1487.23,CARD,0,0,0.0,1,2,TIER_3_HIGH_RISK,0.396,0,1,1,0
ord_55709216,cust_402728,1207.21,UPI,0,0,0.0,1,1,TIER_2,0.499,0,1,16,0
ord_71850768,cust_831099,549.95,CARD,0,0,0.0,1,1,TIER_2,0.862,0,1,20,0
ord_68760015,cust_973286,1927.68,COD,7,0,0.0,0,2,TIER_3_HIGH_RISK,0.893,2,1,21,0
ord_94366700,cust_567799,1156.87,NETBANKING,0,0,0.0,1,1,TIER_2,0.919,0,1,21,0
ord_53660866,cust_330804,589.88,CARD,11,0,0.0,0,1,TIER_1_METRO,0.957,1,2,10,0
ord_44812381,cust_476244,1347.02,COD,3,0,0.0,0,1,TIER_1_METRO,0.577,0,1,16,0
ord_61267968,cust_603747,1301.21,COD,0,0,0.0,1,1,TIER_2,0.696,3,3,8,0
ord_78908835,cust_449780,915.14,UPI,1,0,0.0,0,4,TIER_1_METRO,0.455,0,2,16,1
ord_70191873,cust_141815,1188.88,UPI,2,0,0.0,0,1,TIER_1_METRO,0.914,0,1,12,0
ord_24726965,cust_846958,1861.73,COD,13,0,0.0,0,1,TIER_3_HIGH_RISK,0.629,2,1,21,0
ord_20390284,cust_391040,748.55,CARD,6,1,0.1667,0,1,TIER_2,0.935,2,3,11,1
ord_33773135,cust_626121,938.42,COD,13,8,0.6154,0,3,TIER_1_METRO,0.468,0,2,10,1
ord_63009395,cust_258516,2772.77,CARD,0,0,0.0,1,1,TIER_1_METRO,0.874,1,5,22,0
ord_93052276,cust_103877,4210.03,CARD,5,0,0.0,0,4,TIER_2,0.905,2,1,3,0
ord_19885820,cust_121694,973.66,UPI,5,0,0.0,0,1,TIER_1_METRO,0.933,1,1,15,0
ord_71010402,cust_499178,849.43,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.157,1,2,23,1
ord_59357330,cust_913595,1146.14,UPI,0,0,0.0,1,3,TIER_1_METRO,0.877,1,1,5,1
ord_39991761,cust_707777,581.55,COD,9,1,0.1111,0,1,TIER_1_METRO,0.804,2,1,20,0
ord_98854981,cust_451230,1182.81,COD,0,0,0.0,1,2,TIER_2,0.901,2,1,10,1
ord_68454884,cust_339026,499.79,UPI,6,0,0.0,0,1,TIER_2,0.815,0,1,12,0
ord_94739239,cust_848777,2607.02,UPI,7,0,0.0,0,2,TIER_2,0.799,0,2,2,0
ord_81041477,cust_476276,249.0,UPI,0,0,0.0,1,1,TIER_2,0.911,2,5,7,1
ord_65230489,cust_685887,290.0,COD,13,0,0.0,0,4,TIER_2,0.945,1,1,15,1
ord_81870379,cust_970163,1538.08,UPI,2,0,0.0,0,1,TIER_1_METRO,0.428,0,2,15,0
ord_29511512,cust_414771,1011.01,COD,15,1,0.0667,0,1,TIER_2,0.841,0,1,23,0
ord_80379073,cust_712666,1513.36,COD,6,0,0.0,0,3,TIER_1_METRO,0.756,1,2,10,0
ord_89607155,cust_957111,543.01,UPI,0,0,0.0,1,1,TIER_2,0.941,2,1,1,0
ord_50910172,cust_574406,249.0,COD,6,0,0.0,0,3,TIER_3_HIGH_RISK,0.684,1,1,0,0
ord_91768440,cust_268444,790.23,COD,0,0,0.0,1,1,TIER_2,0.752,0,1,9,0
ord_50112074,cust_109096,1103.65,UPI,0,0,0.0,1,1,TIER_2,0.885,1,1,17,0
ord_15250295,cust_656229,1515.56,UPI,6,0,0.0,0,5,TIER_1_METRO,0.619,1,1,12,0
ord_18890111,cust_917364,738.95,UPI,5,1,0.2,0,3,TIER_3_HIGH_RISK,0.728,1,2,21,1
ord_40223477,cust_990148,1201.04,UPI,0,0,0.0,1,1,TIER_1_METRO,0.805,0,3,12,1
ord_71819576,cust_983939,3295.06,UPI,1,0,0.0,0,1,TIER_2,0.847,0,1,2,0
ord_42591471,cust_251265,1291.44,COD,0,0,0.0,1,2,TIER_2,0.831,0,1,12,0
ord_53821206,cust_758931,1034.14,COD,10,2,0.2,0,1,TIER_3_HIGH_RISK,0.505,0,5,21,1
ord_86483451,cust_351707,2463.65,CARD,0,0,0.0,1,2,TIER_3_HIGH_RISK,0.811,0,1,6,0
ord_36687546,cust_520698,271.16,UPI,5,0,0.0,0,2,TIER_2,0.659,0,3,21,0
ord_93917426,cust_906135,2432.54,UPI,4,0,0.0,0,1,TIER_3_HIGH_RISK,0.49,2,5,19,0
ord_63141506,cust_252472,638.66,UPI,5,0,0.0,0,1,TIER_2,0.841,2,1,10,0
ord_17835958,cust_213307,1421.13,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.788,1,3,8,0
ord_19184874,cust_900342,3497.79,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.74,0,1,13,1
ord_73993927,cust_375357,765.11,COD,10,0,0.0,0,1,TIER_2,0.853,0,1,23,0
ord_37873913,cust_235921,538.33,COD,0,0,0.0,1,1,TIER_2,0.924,2,2,21,0
ord_61082888,cust_785644,557.6,COD,0,0,0.0,1,1,TIER_2,0.698,0,5,19,1
ord_45581225,cust_279243,2645.64,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.832,0,1,20,0
ord_24808369,cust_164546,2726.2,COD,0,0,0.0,1,1,TIER_2,0.755,0,3,11,1
ord_28213202,cust_639491,922.45,UPI,0,0,0.0,1,1,TIER_2,0.858,3,1,16,1
ord_65188084,cust_203018,1037.71,CARD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.817,0,1,21,0
ord_12843236,cust_802736,1848.59,COD,16,0,0.0,0,1,TIER_3_HIGH_RISK,0.708,3,1,19,0
ord_63807136,cust_987582,1225.2,UPI,8,0,0.0,0,2,TIER_2,0.878,0,2,10,0
ord_45733873,cust_901925,1999.75,NETBANKING,7,0,0.0,0,2,TIER_2,0.715,1,2,19,0
ord_88774891,cust_430429,880.26,COD,7,0,0.0,0,3,TIER_1_METRO,0.681,0,3,12,0
ord_32438280,cust_419475,988.25,CARD,0,0,0.0,1,1,TIER_1_METRO,0.765,0,1,22,0
ord_44231367,cust_963039,836.93,UPI,10,0,0.0,0,1,TIER_2,0.616,0,1,1,0
ord_13683460,cust_584006,249.0,UPI,0,0,0.0,1,1,TIER_1_METRO,0.776,1,2,8,0
ord_10019675,cust_554036,760.64,CARD,6,0,0.0,0,1,TIER_3_HIGH_RISK,0.772,2,2,14,0
ord_59375565,cust_955542,1672.73,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.439,0,2,0,1
ord_92642148,cust_948984,4287.67,UPI,4,0,0.0,0,2,TIER_3_HIGH_RISK,0.693,0,1,6,0
ord_48499601,cust_334537,1141.59,COD,0,0,0.0,1,1,TIER_2,0.642,0,3,13,0
ord_39188752,cust_608853,2775.6,COD,3,0,0.0,0,1,TIER_2,0.62,0,1,22,0
ord_50260456,cust_769732,1202.96,CARD,2,0,0.0,0,3,TIER_2,0.816,0,1,18,0
ord_39731980,cust_128634,362.37,UPI,3,0,0.0,0,1,TIER_2,0.659,2,1,6,0
ord_92061787,cust_167583,2368.04,COD,14,4,0.2857,0,1,TIER_1_METRO,0.968,0,2,13,0
ord_90440385,cust_974679,588.21,CARD,0,0,0.0,1,1,TIER_1_METRO,0.747,1,1,12,0
ord_63007525,cust_173086,741.77,COD,6,0,0.0,0,1,TIER_1_METRO,0.787,2,2,2,0
ord_40732364,cust_964250,337.39,COD,2,0,0.0,0,1,TIER_3_HIGH_RISK,0.622,0,1,4,1
ord_37862763,cust_609853,1046.75,COD,6,1,0.1667,0,1,TIER_1_METRO,0.812,1,5,21,0
ord_33078059,cust_674172,525.34,CARD,0,0,0.0,1,1,TIER_1_METRO,0.9,0,1,4,0
ord_13049316,cust_502648,7321.94,COD,4,0,0.0,0,1,TIER_1_METRO,0.81,1,1,20,0
ord_89095869,cust_360462,1825.08,COD,11,0,0.0,0,1,TIER_2,0.945,0,5,13,0
ord_44157583,cust_451671,673.18,COD,0,0,0.0,1,3,TIER_3_HIGH_RISK,0.545,1,1,13,1
ord_79376221,cust_889031,2240.01,UPI,0,0,0.0,1,1,TIER_2,0.788,0,1,12,0
ord_56350340,cust_115316,1600.07,UPI,2,0,0.0,0,1,TIER_2,0.683,1,2,10,0
ord_13446839,cust_860263,545.44,UPI,0,0,0.0,1,1,TIER_1_METRO,0.74,0,1,5,0
ord_46832178,cust_984801,3319.46,CARD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.482,0,2,6,0
ord_89491182,cust_897762,491.03,UPI,0,0,0.0,1,1,TIER_1_METRO,0.596,0,1,10,0
ord_45507773,cust_695635,1655.51,COD,2,0,0.0,0,1,TIER_2,0.658,2,2,10,1
ord_24387810,cust_998027,1717.33,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.815,0,4,23,1
ord_38715260,cust_802175,502.51,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.612,1,1,0,1
ord_29471461,cust_977701,2675.52,COD,4,1,0.25,0,4,TIER_2,0.858,0,1,17,1
ord_17463131,cust_448787,1725.45,COD,6,0,0.0,0,1,TIER_2,0.622,0,2,14,0
ord_65456172,cust_189606,3116.1,COD,0,0,0.0,1,1,TIER_1_METRO,0.884,2,2,14,0
ord_24534056,cust_828606,848.88,COD,11,0,0.0,0,1,TIER_1_METRO,0.866,0,3,18,0
ord_69871253,cust_791858,1297.8,COD,15,0,0.0,0,1,TIER_2,0.705,3,2,12,0
ord_15001045,cust_641729,4426.55,UPI,6,0,0.0,0,1,TIER_2,0.768,0,2,4,0
ord_45333904,cust_531003,1473.8,COD,6,0,0.0,0,3,TIER_1_METRO,0.718,0,2,11,1
ord_73819058,cust_230306,658.21,UPI,1,0,0.0,0,1,TIER_1_METRO,0.799,1,1,11,0
ord_84180286,cust_316769,3097.71,UPI,0,0,0.0,1,1,TIER_1_METRO,0.656,0,3,3,0
ord_91022004,cust_262187,2143.11,UPI,7,0,0.0,0,3,TIER_3_HIGH_RISK,0.888,1,1,10,0
ord_24389772,cust_954348,3832.72,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.713,0,2,0,1
ord_67460491,cust_116683,702.75,UPI,0,0,0.0,1,1,TIER_2,0.799,0,1,4,0
ord_57842145,cust_907004,2573.69,COD,0,0,0.0,1,1,TIER_2,0.465,1,2,22,1
ord_42544960,cust_301513,1976.14,UPI,8,1,0.125,0,1,TIER_3_HIGH_RISK,0.749,2,1,1,0
ord_86655127,cust_968329,971.8,UPI,0,0,0.0,1,1,TIER_1_METRO,0.505,2,1,0,0
ord_62215024,cust_911089,1989.86,UPI,7,0,0.0,0,1,TIER_1_METRO,0.935,0,1,18,0
ord_85899393,cust_509336,1575.94,COD,6,0,0.0,0,5,TIER_2,0.756,0,2,5,0
ord_26167670,cust_943409,1164.06,NETBANKING,0,0,0.0,1,1,TIER_2,0.805,0,1,9,0
ord_81285077,cust_856836,470.24,COD,2,0,0.0,0,2,TIER_1_METRO,0.649,0,2,13,1
ord_66339157,cust_383076,1775.68,NETBANKING,4,0,0.0,0,1,TIER_2,0.881,0,1,20,0
ord_79452009,cust_319778,1706.26,UPI,0,0,0.0,1,3,TIER_2,0.561,0,2,10,1
ord_30122242,cust_965476,2991.63,UPI,1,0,0.0,0,1,TIER_1_METRO,0.977,0,1,1,0
ord_86182800,cust_232475,8086.31,COD,0,0,0.0,1,1,TIER_1_METRO,0.717,1,1,16,1
ord_45324049,cust_932961,794.46,UPI,4,0,0.0,0,2,TIER_1_METRO,0.861,0,1,9,0
ord_84238207,cust_456816,1537.49,CARD,2,0,0.0,0,1,TIER_1_METRO,0.783,1,1,9,0
ord_89705474,cust_311945,270.48,UPI,4,0,0.0,0,1,TIER_3_HIGH_RISK,0.507,0,1,2,0
ord_39441876,cust_177678,2796.58,COD,5,0,0.0,0,1,TIER_2,0.777,1,1,10,0
ord_97859393,cust_688330,1624.02,NETBANKING,11,0,0.0,0,1,TIER_1_METRO,0.88,0,1,3,0
ord_74616968,cust_777186,8613.4,UPI,6,0,0.0,0,1,TIER_2,0.747,3,5,13,0
ord_93382270,cust_226026,1627.59,COD,0,0,0.0,1,1,TIER_1_METRO,0.823,0,1,16,0
ord_47693721,cust_272097,4172.44,COD,1,0,0.0,0,1,TIER_1_METRO,0.921,0,1,3,0
ord_98750992,cust_748235,723.0,UPI,10,2,0.2,0,1,TIER_1_METRO,0.743,3,1,16,1
ord_86210812,cust_276010,2363.36,COD,6,0,0.0,0,1,TIER_3_HIGH_RISK,0.713,1,1,5,0
ord_78493686,cust_816878,2103.98,UPI,6,1,0.1667,0,2,TIER_1_METRO,0.887,1,1,18,0
ord_38623834,cust_768533,706.27,UPI,1,0,0.0,0,1,TIER_1_METRO,0.423,0,2,16,1
ord_31505473,cust_380208,2248.75,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.648,2,1,23,1
ord_63421457,cust_271811,1352.4,UPI,5,0,0.0,0,1,TIER_2,0.715,0,5,3,0
ord_10458819,cust_838848,1421.8,COD,0,0,0.0,1,1,TIER_1_METRO,0.928,0,3,13,1
ord_42359860,cust_144588,897.4,UPI,0,0,0.0,1,1,TIER_1_METRO,0.794,0,1,17,0
ord_36891636,cust_276752,1263.48,UPI,0,0,0.0,1,1,TIER_1_METRO,0.915,1,1,23,0
ord_30989593,cust_735433,1101.2,COD,3,0,0.0,0,1,TIER_2,0.905,2,1,19,1
ord_56761486,cust_233745,546.79,COD,5,0,0.0,0,1,TIER_1_METRO,0.667,3,1,19,0
ord_82098768,cust_169123,1262.19,UPI,7,0,0.0,0,1,TIER_2,0.839,0,3,23,0
ord_27313104,cust_701952,329.23,COD,5,0,0.0,0,1,TIER_1_METRO,0.644,1,1,2,0
ord_53655278,cust_464561,2097.35,UPI,0,0,0.0,1,1,TIER_2,0.665,0,1,16,0
ord_10566088,cust_231310,277.56,COD,0,0,0.0,1,3,TIER_3_HIGH_RISK,0.612,0,2,9,1
ord_70084389,cust_660910,3412.65,CARD,8,0,0.0,0,1,TIER_1_METRO,0.947,1,1,2,0
ord_46258670,cust_124276,1291.68,COD,0,0,0.0,1,1,TIER_1_METRO,0.433,2,1,2,0
ord_65243320,cust_678109,891.02,COD,13,1,0.0769,0,2,TIER_2,0.755,0,1,21,0
ord_48168898,cust_612703,966.08,COD,0,0,0.0,1,1,TIER_1_METRO,0.777,2,2,12,1
ord_46412646,cust_487994,1909.64,UPI,4,1,0.25,0,1,TIER_1_METRO,0.813,0,3,0,0
ord_50162344,cust_207960,8178.73,COD,2,0,0.0,0,1,TIER_1_METRO,0.889,2,1,13,0
ord_53036168,cust_543857,982.18,COD,3,0,0.0,0,1,TIER_1_METRO,0.634,2,2,1,0
ord_92162144,cust_176313,750.19,UPI,2,0,0.0,0,1,TIER_2,0.686,0,1,4,0
ord_97864302,cust_880385,3124.78,COD,12,0,0.0,0,1,TIER_1_METRO,0.945,0,1,0,0
ord_61079500,cust_723693,1123.18,UPI,0,0,0.0,1,1,TIER_1_METRO,0.595,2,1,18,0
ord_41935646,cust_871888,4784.97,UPI,0,0,0.0,1,1,TIER_2,0.832,0,2,16,0
ord_61295461,cust_875348,1324.52,COD,0,0,0.0,1,1,TIER_1_METRO,0.939,0,1,7,0
ord_33499306,cust_881444,249.0,CARD,2,0,0.0,0,3,TIER_1_METRO,0.79,1,1,21,0
ord_99454219,cust_762588,1648.16,COD,2,0,0.0,0,1,TIER_3_HIGH_RISK,0.845,1,1,13,1
ord_50515939,cust_549167,2945.98,UPI,0,0,0.0,1,4,TIER_2,0.865,0,2,14,0
ord_73019115,cust_437282,1205.57,COD,0,0,0.0,1,1,TIER_1_METRO,0.371,0,2,5,1
ord_30658359,cust_495037,2189.04,COD,0,0,0.0,1,1,TIER_2,0.739,0,1,7,1
ord_23618723,cust_732020,7943.6,COD,9,2,0.2222,0,1,TIER_1_METRO,0.555,0,3,2,0
ord_83199975,cust_253033,1364.54,COD,1,0,0.0,0,1,TIER_2,0.349,0,1,5,1
ord_62902394,cust_293899,1190.37,COD,10,0,0.0,0,1,TIER_3_HIGH_RISK,0.648,0,4,7,1
ord_82648934,cust_140262,989.45,COD,0,0,0.0,1,1,TIER_2,0.884,0,2,5,0
ord_68426861,cust_576827,2490.59,COD,0,0,0.0,1,3,TIER_1_METRO,0.863,0,1,15,1
ord_60205334,cust_373390,2450.25,COD,6,0,0.0,0,1,TIER_2,0.925,0,1,9,0
ord_71155552,cust_702651,6320.49,COD,0,0,0.0,1,2,TIER_3_HIGH_RISK,0.609,0,1,9,1
ord_94924298,cust_911789,837.81,CARD,10,0,0.0,0,1,TIER_2,0.842,2,1,21,0
ord_54667943,cust_124336,839.55,UPI,6,0,0.0,0,1,TIER_2,0.931,1,8,0,0
ord_35961735,cust_841784,1816.23,COD,10,2,0.2,0,2,TIER_2,0.981,2,2,14,1
ord_17061944,cust_415347,1688.31,CARD,5,0,0.0,0,1,TIER_2,0.877,0,4,20,0
ord_22984808,cust_667922,1848.21,CARD,33,0,0.0,0,1,TIER_1_METRO,0.518,0,2,23,0
ord_50163712,cust_582843,1593.19,UPI,0,0,0.0,1,1,TIER_2,0.752,1,1,23,0
ord_23886255,cust_879942,5142.14,UPI,8,0,0.0,0,1,TIER_1_METRO,0.749,0,1,5,0
ord_26669382,cust_853455,937.36,COD,0,0,0.0,1,1,TIER_2,0.548,1,1,19,1
ord_72895160,cust_209844,715.85,UPI,6,0,0.0,0,1,TIER_2,0.907,0,1,9,0
ord_68043727,cust_509759,1389.61,NETBANKING,10,0,0.0,0,1,TIER_2,0.628,0,1,2,0
ord_11761331,cust_478324,1733.82,CARD,12,0,0.0,0,1,TIER_1_METRO,0.661,0,1,10,0
ord_24212972,cust_147830,1299.31,COD,0,0,0.0,1,1,TIER_1_METRO,0.843,1,1,3,0
ord_90247719,cust_948888,2991.96,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.766,1,1,6,1
ord_23045697,cust_759830,558.01,UPI,0,0,0.0,1,5,TIER_1_METRO,0.853,1,2,11,0
ord_49683871,cust_238621,726.74,NETBANKING,1,0,0.0,0,1,TIER_2,0.93,0,3,16,0
ord_16631430,cust_309176,1608.12,UPI,1,0,0.0,0,7,TIER_1_METRO,0.808,0,3,4,1
ord_17042049,cust_377961,1930.13,UPI,13,2,0.1538,0,1,TIER_3_HIGH_RISK,0.685,1,3,8,0
ord_73205037,cust_614879,249.0,NETBANKING,0,0,0.0,1,4,TIER_3_HIGH_RISK,0.77,2,1,5,1
ord_30124742,cust_443264,1536.53,UPI,6,1,0.1667,0,1,TIER_2,0.554,0,1,15,0
ord_27686426,cust_868112,4769.4,UPI,11,1,0.0909,0,1,TIER_1_METRO,0.781,0,1,17,0
ord_44179345,cust_944004,2285.04,UPI,0,0,0.0,1,1,TIER_1_METRO,0.71,2,4,14,0
ord_83933328,cust_115430,2858.15,COD,2,0,0.0,0,1,TIER_1_METRO,0.684,0,1,3,0
ord_35880085,cust_353731,2629.76,UPI,0,0,0.0,1,1,TIER_2,0.887,0,1,13,0
ord_70573085,cust_111809,892.23,CARD,12,0,0.0,0,1,TIER_1_METRO,0.917,0,1,23,0
ord_59750282,cust_345739,977.23,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.407,0,4,18,1
ord_70988371,cust_384487,720.02,COD,6,1,0.1667,0,1,TIER_1_METRO,0.864,1,1,0,0
ord_51779199,cust_104696,17789.08,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.871,1,1,14,1
ord_14247328,cust_448255,2322.75,CARD,10,0,0.0,0,1,TIER_1_METRO,0.818,0,1,18,0
ord_90730865,cust_341372,357.2,CARD,3,0,0.0,0,1,TIER_2,0.954,1,2,4,0
ord_19380638,cust_914454,2052.22,COD,0,0,0.0,1,2,TIER_2,0.647,0,8,12,1
ord_31258833,cust_469648,308.56,COD,5,0,0.0,0,2,TIER_2,0.889,0,1,10,0
ord_88479674,cust_491401,2134.32,COD,2,0,0.0,0,1,TIER_1_METRO,0.479,2,1,10,1
ord_22920739,cust_589733,3179.64,UPI,8,3,0.375,0,1,TIER_1_METRO,0.338,1,1,8,0
ord_77509963,cust_203245,5789.75,UPI,0,0,0.0,1,1,TIER_1_METRO,0.875,3,1,20,0
ord_74418062,cust_206500,914.08,COD,0,0,0.0,1,1,TIER_2,0.898,1,1,5,0
ord_12436126,cust_680615,724.01,COD,4,1,0.25,0,1,TIER_2,0.64,0,3,13,0
ord_57775541,cust_273889,425.55,COD,0,0,0.0,1,1,TIER_2,0.819,3,1,4,1
ord_89426740,cust_371718,2524.23,CARD,0,0,0.0,1,2,TIER_1_METRO,0.673,2,1,23,1
ord_38132051,cust_385279,736.73,COD,5,0,0.0,0,1,TIER_2,0.694,1,2,21,0
ord_56380165,cust_386876,2336.69,UPI,0,0,0.0,1,2,TIER_1_METRO,0.341,0,2,0,0
ord_30841553,cust_107691,1376.57,UPI,2,0,0.0,0,1,TIER_1_METRO,0.99,1,3,19,0
ord_33930984,cust_616853,2651.37,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.529,0,1,15,0
ord_12106040,cust_920959,538.19,COD,0,0,0.0,1,2,TIER_2,0.637,0,1,17,0
ord_47967335,cust_251628,2023.18,COD,10,0,0.0,0,1,TIER_1_METRO,0.586,1,1,4,0
ord_97949148,cust_757992,1031.35,COD,1,0,0.0,0,4,TIER_1_METRO,0.982,0,1,5,1
ord_74969722,cust_826893,1746.61,UPI,14,1,0.0714,0,1,TIER_2,0.938,0,3,10,0
ord_31485131,cust_835789,2166.12,COD,0,0,0.0,1,1,TIER_2,0.943,2,1,13,0
ord_55145249,cust_579894,921.9,UPI,0,0,0.0,1,1,TIER_1_METRO,0.671,0,3,12,1
ord_84531076,cust_106563,3838.72,UPI,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.835,0,2,20,0
ord_77975389,cust_852767,1783.37,CARD,0,0,0.0,1,1,TIER_1_METRO,0.889,0,1,15,0
ord_52861039,cust_915530,799.52,UPI,8,0,0.0,0,1,TIER_2,0.871,1,4,13,0
ord_22663723,cust_577061,1411.51,CARD,0,0,0.0,1,1,TIER_2,0.703,0,1,5,0
ord_87258300,cust_369548,1005.68,COD,6,0,0.0,0,2,TIER_1_METRO,0.766,0,2,21,0
ord_91052418,cust_418063,2754.46,CARD,0,0,0.0,1,2,TIER_3_HIGH_RISK,0.843,0,1,23,1
ord_92476787,cust_711752,2081.35,UPI,11,1,0.0909,0,1,TIER_1_METRO,0.944,0,1,9,0
ord_70726516,cust_668257,4062.78,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.744,0,1,18,1
ord_12449851,cust_488034,1822.37,UPI,0,0,0.0,1,1,TIER_2,0.87,0,1,20,0
ord_88164453,cust_367074,2948.84,UPI,0,0,0.0,1,2,TIER_2,0.748,2,2,20,1
ord_17660064,cust_222537,3562.68,COD,9,0,0.0,0,3,TIER_2,0.642,0,1,15,0
ord_28329086,cust_249479,2767.46,UPI,0,0,0.0,1,2,TIER_3_HIGH_RISK,0.652,0,5,11,1
ord_14600108,cust_141516,1244.16,UPI,0,0,0.0,1,2,TIER_1_METRO,0.824,2,2,22,1
ord_88686659,cust_557480,684.64,COD,4,0,0.0,0,1,TIER_2,0.851,0,1,7,0
ord_23654687,cust_755278,923.55,UPI,4,0,0.0,0,1,TIER_1_METRO,0.568,0,4,17,0
ord_37863686,cust_229471,1479.68,COD,0,0,0.0,1,1,TIER_3_HIGH_RISK,0.602,0,2,4,1
ord_15198054,cust_187957,1312.22,COD,0,0,0.0,1,1,TIER_2,0.866,0,1,12,1
ord_67181150,cust_278445,1481.2,COD,0,0,0.0,1,1,TIER_2,0.894,0,1,6,0
ord_66086288,cust_800149,1360.42,COD,5,2,0.4,0,1,TIER_1_METRO,0.972,0,1,18,0
ord_30175934,cust_884648,1177.58,COD,2,0,0.0,0,1,TIER_1_METRO,0.751,0,1,18,0
ord_60448489,cust_974634,747.46,UPI,3,0,0.0,0,1,TIER_2,0.796,3,1,14,1
ord_10953692,cust_260787,1813.12,UPI,0,0,0.0,1,1,TIER_2,0.825,0,1,14,1
ord_65849873,cust_125634,968.57,UPI,3,0,0.0,0,1,TIER_2,0.672,0,2,23,0
ord_95098820,cust_719492,1559.13,CARD,12,0,0.0,0,2,TIER_1_METRO,0.936,0,1,6,0
ord_91242298,cust_685628,1210.93,COD,5,0,0.0,0,1,TIER_3_HIGH_RISK,0.659,0,2,6,1
ord_95660554,cust_737723,2281.12,COD,6,0,0.0,0,1,TIER_2,0.76,0,1,15,0
ord_50981729,cust_520476,2836.72,COD,9,0,0.0,0,3,TIER_2,0.5,3,2,17,1
ord_98055042,cust_381027,464.8,UPI,0,0,0.0,1,1,TIER_2,0.553,0,4,20,0
ord_47448574,cust_369856,260.15,COD,8,0,0.0,0,1,TIER_2,0.858,0,1,22,0
ord_21791470,cust_835882,988.45,COD,0,0,0.0,1,3,TIER_1_METRO,0.706,0,1,12,1
ord_78604894,cust_238161,1704.02,COD,4,0,0.0,0,1,TIER_3_HIGH_RISK,0.57,2,1,1,0
